150.00000	-0.000796213
150.00050	-0.00372943
150.00101	-0.001393
150.00150	0.00279847
150.00200	0.000254755
150.00250	-0.000165145
150.00301	0.000433693
150.00349	0.00140109
150.00400	0.00124674
150.00450	-0.00160171
150.00500	-0.000908888
150.00549	0.00113441
150.00600	0.00246221
150.00650	-0.000493529
150.00700	-0.00257036
150.00751	0.00186611
150.00800	0.000749102
150.00850	-0.00145579
150.00900	-0.000130541
150.00951	-0.000486218
150.00999	-0.000561697
150.01050	-0.00317274
150.01100	-0.00186386
150.01151	-0.000697639
150.01199	-0.00284474
150.01250	-0.000359684
150.01300	-0.00156956
150.01350	7.07898e-05
150.01401	0.00238941
150.01450	-0.000191748
150.01500	0.00118535
150.01550	0.00110982
150.01601	0.000263905
150.01649	-0.00192441
150.01700	-0.00240843
150.01750	0.0008605
150.01801	-0.000907634
150.01849	-0.00290566
150.01900	-0.000888855
150.01950	-0.000469111
150.02000	-0.00243999
150.02049	-0.00154369
150.02100	-1.31077e-05
150.02150	-0.000284569
150.02200	-0.000572374
150.02251	-0.00111106
150.02299	-0.0016497
150.02350	-9.9394e-05
150.02400	0.00312292
150.02451	0.00107359
150.02499	-0.00109372
150.02550	-0.000271925
150.02600	0.000405606
150.02650	0.00172567
150.02699	-0.000787429
150.02750	0.000718292
150.02800	0.0016407
150.02850	-0.00197691
150.02901	0.000961885
150.02950	-0.000136509
150.03000	-0.00212178
150.03050	0.000971674
150.03101	-0.000212618
150.03149	-0.00164432
150.03200	-0.000970621
150.03250	-0.00178893
150.03300	-0.00187314
150.03349	0.00285397
150.03400	0.00415715
150.03450	0.000808479
150.03500	0.00158277
150.03551	0.00143534
150.03600	0.000452904
150.03650	0.000939932
150.03700	0.000101509
150.03751	-0.000861961
150.03799	-0.0015361
150.03850	-0.000647448
150.03900	0.000259187
150.03951	9.94702e-05
150.03999	-0.00062714
150.04050	-0.00192772
150.04100	-0.000733753
150.04150	0.000497097
150.04201	0.000286587
150.04250	0.000954681
150.04300	0.00121691
150.04350	0.000457096
150.04401	-0.000418435
150.04449	0.0011764
150.04500	-1.21779e-05
150.04550	-0.00207969
150.04601	0.00230603
150.04649	0.00231006
150.04700	-0.000426662
150.04750	-0.000559348
150.04800	-0.000397932
150.04849	0.00164041
150.04900	-0.00019517
150.04950	-0.00275933
150.05000	-0.00193808
150.05051	-6.62241e-05
150.05099	0.00109308
150.05150	0.000258255
150.05200	-0.000453213
150.05251	-0.000629721
150.05299	-0.00137218
150.05350	-0.00129396
150.05400	0.0019387
150.05450	0.0017022
150.05499	0.00135143
150.05550	0.00515482
150.05600	0.00261037
150.05650	-0.00114634
150.05701	-8.97023e-05
150.05750	0.000223143
150.05800	-0.00141906
150.05850	-0.00163233
150.05901	7.97932e-05
150.05949	0.00107189
150.06000	-0.000369726
150.06050	-0.00354441
150.06100	-0.000576282
150.06149	0.00184881
150.06200	-0.00273609
150.06250	-0.00175262
150.06300	0.00117094
150.06351	0.00157027
150.06400	0.00212696
150.06450	0.000913723
150.06500	0.000272302
150.06551	-0.000199442
150.06599	-0.000931811
150.06650	0.00016938
150.06700	0.00136129
150.06750	-0.00135567
150.06799	-0.0013005
150.06850	0.00027632
150.06900	-0.00146319
150.06950	-6.50999e-06
150.07001	-0.000205036
150.07050	-0.0018857
150.07100	-0.00173865
150.07150	-0.00201806
150.07201	-0.00298316
150.07249	-0.00194545
150.07300	0.00070946
150.07350	0.000584196
150.07401	0.0025745
150.07449	0.00210861
150.07500	0.000579734
150.07550	0.00226019
150.07600	0.00101471
150.07651	0.000105063
150.07700	-0.000804417
150.07750	0.000960454
150.07800	0.00234614
150.07851	-0.000480166
150.07899	-0.00079525
150.07950	-0.00100797
150.08000	-0.00109849
150.08051	0.00121126
150.08099	0.00187763
150.08150	-0.00134577
150.08200	0.000593031
150.08250	0.00442577
150.08299	0.000660003
150.08350	-0.000277895
150.08400	0.00194965
150.08450	0.00244192
150.08501	0.000636472
150.08549	-0.000329706
150.08600	0.00173669
150.08650	0.00140719
150.08701	0.00095642
150.08749	0.000467911
150.08800	0.00119495
150.08850	0.000907819
150.08900	0.00059181
150.08949	0.000736127
150.09000	-0.00451936
150.09050	-0.0020022
150.09100	0.000669651
150.09151	-0.00284565
150.09200	0.00205198
150.09250	0.00374872
150.09300	0.00101976
150.09351	0.000720862
150.09399	-0.000969604
150.09450	0.00122537
150.09500	0.00177868
150.09550	-0.000394687
150.09599	0.000266295
150.09650	-0.00180883
150.09700	-0.000992331
150.09750	-5.27112e-05
150.09801	-0.0012537
150.09850	0.00040548
150.09900	-0.000644066
150.09950	-0.000790836
150.10001	-0.00124345
150.10049	-0.00161245
150.10100	-0.00173727
150.10150	-0.00155364
150.10201	0.00194922
150.10249	0.000559564
150.10300	0.000201588
150.10350	0.00184367
150.10400	0.000419112
150.10451	0.000889683
150.10500	0.000784922
150.10550	-0.000689329
150.10600	-0.00144848
150.10651	-0.00155564
150.10699	0.000250306
150.10750	0.00142914
150.10800	4.41992e-05
150.10851	-5.52986e-05
150.10899	-0.000889843
150.10950	-0.00182467
150.11000	-2.12093e-05
150.11050	-0.00178266
150.11099	-0.00283566
150.11150	-0.000306459
150.11200	0.000296829
150.11250	0.00218575
150.11301	0.00218852
150.11349	-0.000361479
150.11400	-0.000500418
150.11450	0.000165904
150.11501	0.00136587
150.11549	0.000576609
150.11600	0.000731117
150.11650	0.00115998
150.11700	-0.00177372
150.11749	-0.000141752
150.11800	0.00112813
150.11850	-0.00199851
150.11900	-0.000780716
150.11951	-0.000368965
150.12000	-0.00365387
150.12050	-0.00264114
150.12100	-0.00102895
150.12151	-0.000264268
150.12199	0.00210488
150.12250	0.000604949
150.12300	-0.000566107
150.12350	0.000747226
150.12399	-0.000815745
150.12450	-0.00192126
150.12500	-0.00121817
150.12550	-0.000990145
150.12601	-3.13353e-05
150.12650	0.000111808
150.12700	-0.00141687
150.12750	-0.000575395
150.12801	-0.00024928
150.12849	-0.000306512
150.12900	0.0010397
150.12950	-0.00267446
150.13000	-0.00233257
150.13049	0.00204801
150.13100	-0.00149823
150.13150	-0.00230797
150.13200	-0.00156762
150.13251	-0.00204732
150.13300	0.00158854
150.13350	0.00270577
150.13400	0.0036301
150.13451	0.00200286
150.13499	0.000943018
150.13550	0.00176544
150.13600	-0.00342157
150.13651	-0.00318354
150.13699	-0.0011732
150.13750	-0.000658712
150.13800	0.00133528
150.13850	-0.000970072
150.13901	-0.001025
150.13950	-0.0010676
150.14000	-0.000960646
150.14050	-0.000711668
150.14101	-0.00246111
150.14149	-9.44742e-05
150.14200	0.000845586
150.14250	0.000800529
150.14301	0.000391082
150.14349	-0.00148565
150.14400	-0.00044479
150.14450	0.000947261
150.14500	0.00185751
150.14549	9.53905e-05
150.14600	-0.00113394
150.14650	0.00103387
150.14700	-0.000179208
150.14751	-0.00151529
150.14799	-3.44628e-05
150.14850	0.00170983
150.14900	0.00174057
150.14951	-0.00265327
150.14999	-0.00339057
150.15050	-0.000191165
150.15100	-0.00107177
150.15150	0.00022089
150.15199	0.00110767
150.15250	-0.000480136
150.15300	0.00151608
150.15350	0.00149057
150.15401	0.00210889
150.15450	0.00328866
150.15500	0.000633715
150.15550	0.000648367
150.15601	0.000814085
150.15649	0.00073045
150.15700	0.00150271
150.15750	-0.000899963
150.15800	-0.00139933
150.15849	0.000727006
150.15900	0.0027059
150.15950	0.00058963
150.16000	-0.00397092
150.16051	-0.00118886
150.16100	0.00208913
150.16150	2.97507e-05
150.16200	0.000111189
150.16251	0.00365545
150.16299	0.00227578
150.16350	0.000105191
150.16400	0.00213195
150.16451	0.000828597
150.16499	0.00131815
150.16550	0.00177678
150.16600	-0.0005763
150.16650	-0.000725006
150.16701	-0.000865215
150.16750	-0.0012694
150.16800	-0.0004782
150.16850	0.00108877
150.16901	-0.000238742
150.16949	-0.00084389
150.17000	6.99468e-05
150.17050	0.000448275
150.17101	-0.000268584
150.17149	-0.00188924
150.17200	0.000963022
150.17250	0.00154861
150.17300	-0.000441206
150.17349	-9.96057e-05
150.17400	-0.000492934
150.17450	-0.00031602
150.17500	0.000700681
150.17551	0.00140986
150.17599	4.92059e-05
150.17650	-0.00079291
150.17700	2.00212e-05
150.17751	-0.000803187
150.17799	-0.00134929
150.17850	-0.00259969
150.17900	-0.00222882
150.17950	0.000549399
150.17999	-0.00325497
150.18050	-0.00427861
150.18100	0.00114827
150.18150	4.96191e-05
150.18201	-0.00168668
150.18250	0.00172378
150.18300	0.00185382
150.18350	-0.00200104
150.18401	-0.00137406
150.18449	-0.000441791
150.18500	0.000515508
150.18550	0.000932906
150.18600	-0.00118321
150.18649	0.00203431
150.18700	-0.0014384
150.18750	-0.00355792
150.18800	0.0020674
150.18851	0.000283218
150.18900	0.00134383
150.18950	-0.000937894
150.19000	-0.00484458
150.19051	-0.000405597
150.19099	-0.000206446
150.19150	0.000481038
150.19200	9.03312e-05
150.19250	-0.00140504
150.19299	0.00159764
150.19350	0.000842221
150.19400	0.00174325
150.19450	0.00516839
150.19501	0.00467282
150.19550	0.001859
150.19600	-0.000298248
150.19650	0.00230448
150.19701	0.000624368
150.19749	-0.00212108
150.19800	0.00195856
150.19850	0.0011836
150.19901	0.000286113
150.19949	-0.000376386
150.20000	-0.000931034
150.20050	0.00134459
150.20100	-0.000454918
150.20151	0.000876122
150.20200	0.0020111
150.20250	0.00139689
150.20300	0.00168882
150.20351	0.00121183
150.20399	0.000859756
150.20450	-0.00102064
150.20500	0.00203182
150.20551	0.0030818
150.20599	-0.000411629
150.20650	-0.000647112
150.20700	-0.000522408
150.20750	0.000716906
150.20799	-0.000521116
150.20850	-0.00170523
150.20900	-0.00119434
150.20950	-0.00160084
150.21001	0.00119429
150.21049	-0.000228382
150.21100	-0.00215472
150.21150	3.88256e-05
150.21201	0.000312216
150.21249	0.000507902
150.21300	-0.000286911
150.21350	0.00116617
150.21400	0.00376565
150.21449	0.00307197
150.21500	0.00139463
150.21550	-0.000753752
150.21600	0.000981502
150.21651	0.00111533
150.21700	-0.00279085
150.21750	-0.000147252
150.21800	0.000960833
150.21851	-2.54037e-05
150.21899	-0.000164975
150.21950	-0.00374567
150.22000	-0.00118526
150.22050	0.000248159
150.22099	0.000854021
150.22150	0.0029072
150.22200	0.000868549
150.22250	0.00301828
150.22301	-0.000175222
150.22350	-0.00106309
150.22400	0.00295343
150.22450	-0.00151158
150.22501	0.000993126
150.22549	0.00307894
150.22600	-0.00136338
150.22650	0.000313975
150.22701	0.00175443
150.22749	0.000658049
150.22800	-0.00114493
150.22850	-0.00135969
150.22900	-0.0012201
150.22951	-0.00437235
150.23000	-0.00407537
150.23050	0.00068625
150.23100	0.00362472
150.23151	0.00134273
150.23199	0.00072706
150.23250	0.00141788
150.23300	-0.00172928
150.23351	0.000536739
150.23399	0.00242709
150.23450	-0.00114004
150.23500	0.000152412
150.23550	0.00136099
150.23599	-0.000916932
150.23650	-7.55613e-05
150.23700	-0.0013468
150.23750	-0.00184317
150.23801	-0.000588197
150.23849	-0.00193394
150.23900	0.000320457
150.23950	-0.00195355
150.24001	-0.00243364
150.24049	0.000588722
150.24100	-0.00184266
150.24150	-0.000741006
150.24200	0.000643544
150.24249	0.0012265
150.24300	0.00106361
150.24350	0.00153739
150.24400	0.00135161
150.24451	-0.00112565
150.24500	-0.000671635
150.24550	4.5225e-05
150.24600	0.000982087
150.24651	-0.00125091
150.24699	-0.00130864
150.24750	0.000242995
150.24800	9.62873e-05
150.24850	0.000925783
150.24899	-0.00263623
150.24950	-0.000897247
150.25000	0.00107982
150.25050	-0.00168664
150.25101	2.32359e-06
150.25150	-0.0008237
150.25200	-0.0020057
150.25250	-0.000135267
150.25301	0.000401699
150.25349	0.000419018
150.25400	0.000912517
150.25450	0.000619216
150.25500	-0.00042467
150.25549	-0.000401642
150.25600	-0.000789876
150.25650	-0.000773461
150.25700	-0.00023137
150.25751	-0.000414417
150.25800	-0.000329639
150.25850	-9.69979e-05
150.25900	-0.00139004
150.25951	-0.00500352
150.25999	-0.00322706
150.26050	0.00111802
150.26100	0.00046873
150.26151	-0.001026
150.26199	-0.000831683
150.26250	0.000349025
150.26300	-0.00143079
150.26350	-0.000338203
150.26401	-0.00034786
150.26450	-0.00307504
150.26500	0.00221719
150.26550	0.00163556
150.26601	-0.00240977
150.26649	-0.00209906
150.26700	-0.00164615
150.26750	0.000739305
150.26801	-0.00175142
150.26849	-0.00155191
150.26900	-0.000131584
150.26950	-0.00271809
150.27000	-0.000983343
150.27049	-0.0016424
150.27100	-0.00184069
150.27150	-0.000277125
150.27200	-0.00196267
150.27251	-6.23688e-05
150.27299	0.0030732
150.27350	0.000456446
150.27400	-0.000646472
150.27451	0.00363175
150.27499	0.00168516
150.27550	-0.00112853
150.27600	0.00155618
150.27650	0.00107084
150.27699	0.00103485
150.27750	0.000711961
150.27800	-0.000822833
150.27850	0.000862838
150.27901	-0.000846364
150.27950	-0.00236954
150.28000	0.000371731
150.28050	-0.00107175
150.28101	-0.000851957
150.28149	0.00285286
150.28200	0.000657751
150.28250	-0.00189708
150.28300	-0.00152049
150.28349	0.000187199
150.28400	0.00173274
150.28450	0.00230189
150.28500	0.00268954
150.28551	-0.000420903
150.28600	-2.63024e-05
150.28650	0.00114274
150.28700	-0.00120187
150.28751	-0.000470674
150.28799	-0.00215303
150.28850	-0.00202979
150.28900	0.000608768
150.28951	-0.00144324
150.28999	-0.00209466
150.29050	-0.00182833
150.29100	-0.00141653
150.29150	0.000229121
150.29201	0.00067152
150.29250	0.00240301
150.29300	0.00145236
150.29350	-0.00112785
150.29401	0.00121497
150.29449	0.00224212
150.29500	0.000128099
150.29550	-0.00110667
150.29601	-0.00123051
150.29649	-3.71683e-05
150.29700	-0.00107283
150.29750	-0.00209332
150.29800	0.000900698
150.29849	0.000690952
150.29900	-0.00144651
150.29950	-0.000177739
150.30000	0.000247136
150.30051	-0.00205582
150.30099	-0.00272137
150.30150	0.00177332
150.30200	0.00433442
150.30251	0.001978
150.30299	0.00119546
150.30350	6.12644e-05
150.30400	0.000199768
150.30450	0.00212387
150.30499	0.00114552
150.30550	0.00182235
150.30600	-0.000675429
150.30650	-0.00243474
150.30701	0.00145864
150.30750	-0.000196964
150.30800	-0.000801362
150.30850	0.000428523
150.30901	-0.000952791
150.30949	-0.00142066
150.31000	-0.00113871
150.31050	0.000107421
150.31100	-0.00146568
150.31149	-0.00088858
150.31200	0.00368233
150.31250	0.0031725
150.31300	-0.000515559
150.31351	-0.000688727
150.31400	0.00264081
150.31450	0.0032301
150.31500	0.00034264
150.31551	0.000823339
150.31599	0.00112534
150.31650	0.00111354
150.31700	0.00217269
150.31750	-0.000979336
150.31799	-0.000331958
150.31850	-0.000143981
150.31900	-0.00559552
150.31950	-0.0029356
150.32001	0.00243665
150.32050	0.000700194
150.32100	-0.00135835
150.32150	-0.00214129
150.32201	-0.000493984
150.32249	0.00238793
150.32300	0.00139174
150.32350	0.00282543
150.32401	0.00236191
150.32449	2.72562e-06
150.32500	0.00208159
150.32550	1.0712e-05
150.32600	-0.00238626
150.32651	-0.000717982
150.32700	-0.000307824
150.32750	-0.00106958
150.32800	-0.000112664
150.32851	0.000144172
150.32899	-0.000696011
150.32950	-0.000947523
150.33000	-4.75662e-05
150.33051	0.00098853
150.33099	-0.00296565
150.33150	-0.00148021
150.33200	0.00229849
150.33250	0.000731819
150.33299	0.00334408
150.33350	0.00455774
150.33400	0.00336438
150.33450	0.00246648
150.33501	0.00159813
150.33549	0.000251788
150.33600	-0.000283993
150.33650	0.00189574
150.33701	0.000373838
150.33749	0.000212654
150.33800	0.000784207
150.33850	-0.00172557
150.33900	-0.00173276
150.33949	0.00067952
150.34000	0.00060595
150.34050	-0.000819685
150.34100	0.00109275
150.34151	-6.58417e-05
150.34200	-0.000882889
150.34250	0.00138668
150.34300	0.00268536
150.34351	0.00313366
150.34399	-0.000438765
150.34450	0.000735475
150.34500	0.00336543
150.34550	8.02826e-05
150.34599	-8.65036e-06
150.34650	-0.000509675
150.34700	-0.00136721
150.34750	0.00220696
150.34801	0.00153456
150.34850	-0.00217853
150.34900	-0.000918376
150.34950	0.00103636
150.35001	-0.000452036
150.35049	-0.00169626
150.35100	-0.00173449
150.35150	-0.000811658
150.35201	0.00148093
150.35249	5.64388e-05
150.35300	-0.00393256
150.35350	-0.00401754
150.35400	-0.00142243
150.35451	-0.00270284
150.35500	-0.00616719
150.35550	-0.00487264
150.35600	-0.00589972
150.35651	-0.00467998
150.35699	0.0015779
150.35750	-0.00369162
150.35800	-0.00393883
150.35851	0.00150182
150.35899	-0.00344382
150.35950	0.000605197
150.36000	0.00421295
150.36050	0.00116648
150.36099	0.00295616
150.36150	0.00237466
150.36200	0.00391392
150.36250	0.00621122
150.36301	0.00830412
150.36349	0.00841592
150.36400	0.00575936
150.36450	0.00519637
150.36501	-9.18369e-05
150.36549	-0.00142475
150.36600	-0.00225604
150.36650	-0.00528721
150.36700	-0.00105858
150.36749	-0.00326882
150.36800	-0.00476769
150.36850	0.000563274
150.36900	0.000839677
150.36951	5.19922e-06
150.37000	-0.00206826
150.37050	-0.00299378
150.37100	-0.000348401
